"rt","stimulus","button_pressed","test_part","trial_type","trial_index","time_elapsed","internal_node_id","subject","session","experiment_name","complete","totalTime","key_press","currentStim","recognized","aha"
"null","<div style=""font-size:60px;""> </div>","","fixation","html-keyboard-response","1244","2065208","0.0-2.0-0.207","EV","1","pretest","true","3586639","null","","",""
"null","../img/tt/037tt.jpg","","mooney1","image-keyboard-response","1245","2068213","0.0-2.0-1.207","EV","1","pretest","true","3586639","null","../img/tt/037tt.jpg","",""
"479","<p></p>","","recognized","html-keyboard-response","1246","2068695","0.0-2.0-2.207","EV","1","pretest","true","3586639","78","../img/tt/037tt.jpg","n",""
"null","../img/gs/037gs.jpg","","solution","image-keyboard-response","1247","2070699","0.0-2.0-3.207","EV","1","pretest","true","3586639","null","","",""
"null","../img/tt/037tt.jpg","","mooney2","image-keyboard-response","1248","2072713","0.0-2.0-4.207","EV","1","pretest","true","3586639","null","","",""
"325","<p>How strong was your <strong>aha-experience</strong>?</p>","","aha","html-keyboard-response","1249","2073040","0.0-2.0-5.207","EV","1","pretest","true","3586639","52","../img/tt/037tt.jpg","","4"
"null","<div style=""font-size:60px;""> </div>","","fixation","html-keyboard-response","1250","2073253","0.0-2.0-0.208","EV","1","pretest","true","3586639","null","","",""
"null","../img/tt/1286tt.jpg","","mooney1","image-keyboard-response","1251","2076260","0.0-2.0-1.208","EV","1","pretest","true","3586639","null","../img/tt/1286tt.jpg","",""
"234","<p></p>","","recognized","html-keyboard-response","1252","2076496","0.0-2.0-2.208","EV","1","pretest","true","3586639","89","../img/tt/1286tt.jpg","y",""
"null","../img/gs/1286gs.jpg","","solution","image-keyboard-response","1253","2078511","0.0-2.0-3.208","EV","1","pretest","true","3586639","null","","",""
"null","../img/tt/1286tt.jpg","","mooney2","image-keyboard-response","1254","2080524","0.0-2.0-4.208","EV","1","pretest","true","3586639","null","","",""
"494","<p>How strong was your <strong>aha-experience</strong>?</p>","","aha","html-keyboard-response","1255","2081020","0.0-2.0-5.208","EV","1","pretest","true","3586639","53","../img/tt/1286tt.jpg","","5"
