"rt","stimulus","button_pressed","test_part","trial_type","trial_index","time_elapsed","internal_node_id","subject","session","experiment_name","complete","totalTime","key_press","currentStim","recognized","aha"
"null","../img/tt/1044tt.jpg","","mooney1","image-keyboard-response","1221","2555310","0.0-2.0-1.203","PG","1","pretest","true","4518715","null","../img/tt/1044tt.jpg","",""
"1194","<p></p>","","recognized","html-keyboard-response","1222","2556505","0.0-2.0-2.203","PG","1","pretest","true","4518715","78","../img/tt/1044tt.jpg","n",""
"null","../img/gs/1044gs.jpg","","solution","image-keyboard-response","1223","2558514","0.0-2.0-3.203","PG","1","pretest","true","4518715","null","","",""
"null","../img/tt/1044tt.jpg","","mooney2","image-keyboard-response","1224","2560516","0.0-2.0-4.203","PG","1","pretest","true","4518715","null","","",""
"529","<p>How strong was your <strong>aha-experience</strong>?</p>","","aha","html-keyboard-response","1225","2561045","0.0-2.0-5.203","PG","1","pretest","true","4518715","49","../img/tt/1044tt.jpg","","1"
"null","<div style=""font-size:60px;""> </div>","","fixation","html-keyboard-response","1226","2561246","0.0-2.0-0.204","PG","1","pretest","true","4518715","null","","",""
"null","../img/tt/1029tt.jpg","","mooney1","image-keyboard-response","1227","2564249","0.0-2.0-1.204","PG","1","pretest","true","4518715","null","../img/tt/1029tt.jpg","",""
"1128","<p></p>","","recognized","html-keyboard-response","1228","2565377","0.0-2.0-2.204","PG","1","pretest","true","4518715","89","../img/tt/1029tt.jpg","y",""
"null","../img/gs/1029gs.jpg","","solution","image-keyboard-response","1229","2567387","0.0-2.0-3.204","PG","1","pretest","true","4518715","null","","",""
"null","../img/tt/1029tt.jpg","","mooney2","image-keyboard-response","1230","2569400","0.0-2.0-4.204","PG","1","pretest","true","4518715","null","","",""
"1827","<p>How strong was your <strong>aha-experience</strong>?</p>","","aha","html-keyboard-response","1231","2571228","0.0-2.0-5.204","PG","1","pretest","true","4518715","54","../img/tt/1029tt.jpg","","6"
"null","<div style=""font-size:60px;""> </div>","","fixation","html-keyboard-response","1232","2571430","0.0-2.0-0.205","PG","1","pretest","true","4518715","null","","",""
